freq,psd_x,psd_y,psd_z,psd_xyz
62.4,1.443e+04,8.519e+03,2.099e+05,2.328e+05
63.9,1.328e+04,7.679e+03,1.753e+05,1.963e+05
65.4,1.183e+04,8.141e+03,1.481e+05,1.681e+05
66.9,1.040e+04,8.619e+03,1.344e+05,1.534e+05
68.4,9.093e+03,9.061e+03,1.261e+05,1.442e+05
69.8,9.696e+03,1.080e+04,1.198e+05,1.403e+05
71.3,9.800e+03,1.253e+04,1.089e+05,1.312e+05
72.8,9.167e+03,1.356e+04,9.351e+04,1.162e+05
74.3,8.478e+03,1.379e+04,7.848e+04,1.007e+05
75.8,7.448e+03,1.261e+04,6.314e+04,8.320e+04
77.3,6.034e+03,1.042e+04,4.565e+04,6.210e+04
78.8,4.794e+03,9.539e+03,3.573e+04,5.006e+04
80.2,3.337e+03,7.749e+03,3.321e+04,4.430e+04
81.7,2.759e+03,6.332e+03,3.012e+04,3.921e+04
83.2,2.380e+03,4.791e+03,2.767e+04,3.485e+04
84.7,2.304e+03,3.062e+03,3.000e+04,3.537e+04
86.2,2.647e+03,2.209e+03,3.951e+04,4.436e+04
87.7,3.682e+03,3.460e+03,5.521e+04,6.235e+04
89.2,5.638e+03,8.338e+03,7.403e+04,8.800e+04
90.6,7.879e+03,1.518e+04,8.836e+04,1.114e+05
92.1,1.061e+04,2.393e+04,1.069e+05,1.414e+05
93.6,1.342e+04,3.156e+04,1.275e+05,1.725e+05
95.1,1.605e+04,3.748e+04,1.446e+05,1.981e+05
96.6,1.818e+04,4.146e+04,1.557e+05,2.153e+05
98.1,1.938e+04,4.198e+04,1.548e+05,2.162e+05
99.6,2.165e+04,4.370e+04,1.616e+05,2.270e+05
101.0,2.481e+04,4.661e+04,1.709e+05,2.423e+05
102.5,2.702e+04,4.664e+04,1.632e+05,2.369e+05
104.0,3.042e+04,4.807e+04,1.618e+05,2.403e+05
105.5,3.438e+04,5.118e+04,1.724e+05,2.579e+05
107.0,3.870e+04,5.701e+04,1.953e+05,2.910e+05
108.5,4.180e+04,6.056e+04,2.056e+05,3.080e+05
110.0,4.528e+04,6.465e+04,2.127e+05,3.226e+05
111.4,4.775e+04,6.743e+04,2.101e+05,3.253e+05
112.9,4.746e+04,6.379e+04,1.903e+05,3.015e+05
114.4,5.315e+04,7.301e+04,2.104e+05,3.365e+05
115.9,5.833e+04,8.254e+04,2.340e+05,3.749e+05
117.4,6.603e+04,9.720e+04,2.674e+05,4.306e+05
118.9,7.246e+04,1.120e+05,2.866e+05,4.711e+05
120.4,7.172e+04,1.138e+05,2.643e+05,4.498e+05
121.9,6.602e+04,9.686e+04,2.214e+05,3.842e+05
123.3,6.546e+04,8.047e+04,1.979e+05,3.439e+05
124.8,7.048e+04,7.044e+04,1.972e+05,3.381e+05
126.3,8.060e+04,6.294e+04,2.088e+05,3.524e+05
127.8,9.625e+04,6.220e+04,2.513e+05,4.098e+05
129.3,1.055e+05,5.155e+04,2.587e+05,4.158e+05
130.8,1.017e+05,4.109e+04,2.349e+05,3.777e+05
132.3,8.483e+04,3.459e+04,2.079e+05,3.273e+05
133.7,3.744e+04,1.849e+04,1.139e+05,1.698e+05
135.2,2.256e+04,1.342e+04,8.548e+04,1.215e+05
136.7,2.373e+04,1.384e+04,8.816e+04,1.257e+05
138.2,2.402e+04,1.458e+04,8.996e+04,1.286e+05
139.7,2.461e+04,1.524e+04,9.396e+04,1.338e+05
141.2,2.438e+04,1.551e+04,9.489e+04,1.348e+05
142.7,2.171e+04,1.456e+04,8.628e+04,1.225e+05
144.1,1.832e+04,1.288e+04,7.436e+04,1.056e+05
145.6,1.461e+04,1.113e+04,6.290e+04,8.864e+04
147.1,1.185e+04,1.024e+04,5.729e+04,7.937e+04
148.6,1.108e+04,1.035e+04,5.729e+04,7.872e+04
150.1,1.012e+04,1.019e+04,5.713e+04,7.745e+04
151.6,9.217e+03,1.011e+04,5.559e+04,7.491e+04
153.1,8.288e+03,9.908e+03,5.451e+04,7.271e+04
154.5,7.063e+03,9.304e+03,5.115e+04,6.751e+04
156.0,6.595e+03,9.131e+03,4.999e+04,6.572e+04
157.5,7.055e+03,9.551e+03,5.212e+04,6.872e+04
159.0,7.123e+03,9.508e+03,5.130e+04,6.793e+04
160.5,7.186e+03,9.503e+03,4.980e+04,6.649e+04
162.0,7.494e+03,9.848e+03,4.895e+04,6.629e+04
163.5,7.547e+03,9.813e+03,4.718e+04,6.454e+04
164.9,7.866e+03,9.893e+03,4.594e+04,6.370e+04
166.4,8.216e+03,1.006e+04,4.478e+04,6.305e+04
167.9,8.450e+03,9.887e+03,4.219e+04,6.053e+04
169.4,8.040e+03,9.379e+03,3.897e+04,5.639e+04
170.9,7.711e+03,8.823e+03,3.594e+04,5.248e+04
172.4,7.487e+03,8.301e+03,3.315e+04,4.894e+04
173.9,7.074e+03,7.717e+03,3.096e+04,4.575e+04
175.3,6.670e+03,7.126e+03,2.857e+04,4.237e+04
176.8,6.396e+03,6.511e+03,2.640e+04,3.931e+04
178.3,6.480e+03,6.236e+03,2.522e+04,3.793e+04
179.8,6.642e+03,6.198e+03,2.454e+04,3.738e+04
181.3,6.529e+03,6.061e+03,2.366e+04,3.625e+04
182.8,6.372e+03,5.928e+03,2.333e+04,3.563e+04
184.3,6.411e+03,5.803e+03,2.275e+04,3.496e+04
185.7,6.277e+03,5.534e+03,2.191e+04,3.372e+04
187.2,6.303e+03,5.248e+03,2.183e+04,3.338e+04
188.7,6.385e+03,5.173e+03,2.181e+04,3.336e+04
190.2,6.733e+03,5.268e+03,2.225e+04,3.425e+04
191.7,6.845e+03,5.264e+03,2.208e+04,3.418e+04
193.2,7.667e+03,5.626e+03,2.363e+04,3.693e+04
194.7,9.027e+03,6.062e+03,2.588e+04,4.097e+04
196.2,9.430e+03,5.944e+03,2.576e+04,4.113e+04
197.6,9.727e+03,5.837e+03,2.580e+04,4.136e+04
199.1,1.005e+04,5.770e+03,2.608e+04,4.190e+04
